[10, 115, 127] [12, 108, 255] [15, 165, 255]
[0, 0, 0] [14, 104, 255] [179, 255, 51]
[5, 140, 76] [14, 104, 255] [9, 255, 191]
[0, 127, 127] [14, 104, 255] [5, 255, 255]
[10, 191, 163] [14, 104, 255] [13, 255, 255]
[27, 191, 163] [14, 104, 255] [30, 255, 255]
[37, 191, 163] [14, 104, 255] [72, 255, 255]
[90, 191, 163] [14, 104, 255] [122, 255, 255]
[135, 191, 163] [14, 104, 255] [150, 255, 255]
[0, 0, 76] [14, 104, 255] [179, 25, 190]
[0, 0, 191] [14, 104, 255] [179, 25, 255]
[10, 115, 127] [14, 104, 255] [15, 165, 255]
[0, 0, 0] [13, 108, 255] [179, 255, 51]
[5, 140, 76] [13, 108, 255] [9, 255, 191]
[0, 127, 127] [13, 108, 255] [5, 255, 255]
[10, 191, 163] [13, 108, 255] [13, 255, 255]
[27, 191, 163] [13, 108, 255] [30, 255, 255]
[37, 191, 163] [13, 108, 255] [72, 255, 255]
[90, 191, 163] [13, 108, 255] [122, 255, 255]
[135, 191, 163] [13, 108, 255] [150, 255, 255]
[0, 0, 76] [13, 108, 255] [179, 25, 190]
[0, 0, 191] [13, 108, 255] [179, 25, 255]
[10, 115, 127] [13, 108, 255] [15, 165, 255]
[0, 0, 0] [13, 115, 250] [179, 255, 51]
[5, 140, 76] [13, 115, 250] [9, 255, 191]
[0, 127, 127] [13, 115, 250] [5, 255, 255]
[10, 191, 163] [13, 115, 250] [13, 255, 255]
[27, 191, 163] [13, 115, 250] [30, 255, 255]
[37, 191, 163] [13, 115, 250] [72, 255, 255]
[90, 191, 163] [13, 115, 250] [122, 255, 255]
[135, 191, 163] [13, 115, 250] [150, 255, 255]
[0, 0, 76] [13, 115, 250] [179, 25, 190]
[0, 0, 191] [13, 115, 250] [179, 25, 255]
[10, 115, 127] [13, 115, 250] [15, 165, 255]
[0, 0, 0] [13, 118, 251] [179, 255, 51]
[5, 140, 76] [13, 118, 251] [9, 255, 191]
[0, 127, 127] [13, 118, 251] [5, 255, 255]
[10, 191, 163] [13, 118, 251] [13, 255, 255]
[27, 191, 163] [13, 118, 251] [30, 255, 255]
[37, 191, 163] [13, 118, 251] [72, 255, 255]
[90, 191, 163] [13, 118, 251] [122, 255, 255]
[135, 191, 163] [13, 118, 251] [150, 255, 255]
[0, 0, 76] [13, 118, 251] [179, 25, 190]
[0, 0, 191] [13, 118, 251] [179, 25, 255]
[10, 115, 127] [13, 118, 251] [15, 165, 255]
[0, 0, 0] [12, 120, 250] [179, 255, 51]
[5, 140, 76] [12, 120, 250] [9, 255, 191]
[0, 127, 127] [12, 120, 250] [5, 255, 255]
[10, 191, 163] [12, 120, 250] [13, 255, 255]
[27, 191, 163] [12, 120, 250] [30, 255, 255]
[37, 191, 163] [12, 120, 250] [72, 255, 255]
[90, 191, 163] [12, 120, 250] [122, 255, 255]
[135, 191, 163] [12, 120, 250] [150, 255, 255]
[0, 0, 76] [12, 120, 250] [179, 25, 190]
[0, 0, 191] [12, 120, 250] [179, 25, 255]
[10, 115, 127] [12, 120, 250] [15, 165, 255]
[0, 0, 0] [12, 125, 249] [179, 255, 51]
[5, 140, 76] [12, 125, 249] [9, 255, 191]
[0, 127, 127] [12, 125, 249] [5, 255, 255]
[10, 191, 163] [12, 125, 249] [13, 255, 255]
[27, 191, 163] [12, 125, 249] [30, 255, 255]
[37, 191, 163] [12, 125, 249] [72, 255, 255]
[90, 191, 163] [12, 125, 249] [122, 255, 255]
[135, 191, 163] [12, 125, 249] [150, 255, 255]
[0, 0, 76] [12, 125, 249] [179, 25, 190]
[0, 0, 191] [12, 125, 249] [179, 25, 255]
[10, 115, 127] [12, 125, 249] [15, 165, 255]
[0, 0, 0] [12, 129, 247] [179, 255, 51]
[5, 140, 76] [12, 129, 247] [9, 255, 191]
[0, 127, 127] [12, 129, 247] [5, 255, 255]
[10, 191, 163] [12, 129, 247] [13, 255, 255]
[27, 191, 163] [12, 129, 247] [30, 255, 255]
[37, 191, 163] [12, 129, 247] [72, 255, 255]
[90, 191, 163] [12, 129, 247] [122, 255, 255]
[135, 191, 163] [12, 129, 247] [150, 255, 255]
[0, 0, 76] [12, 129, 247] [179, 25, 190]
[0, 0, 191] [12, 129, 247] [179, 25, 255]
[10, 115, 127] [12, 129, 247] [15, 165, 255]
[0, 0, 0] [12, 133, 244] [179, 255, 51]
[5, 140, 76] [12, 133, 244] [9, 255, 191]
[0, 127, 127] [12, 133, 244] [5, 255, 255]
[10, 191, 163] [12, 133, 244] [13, 255, 255]
[27, 191, 163] [12, 133, 244] [30, 255, 255]
[37, 191, 163] [12, 133, 244] [72, 255, 255]
[90, 191, 163] [12, 133, 244] [122, 255, 255]
[135, 191, 163] [12, 133, 244] [150, 255, 255]
[0, 0, 76] [12, 133, 244] [179, 25, 190]
[0, 0, 191] [12, 133, 244] [179, 25, 255]
[10, 115, 127] [12, 133, 244] [15, 165, 255]
[0, 0, 0] [12, 138, 242] [179, 255, 51]
[5, 140, 76] [12, 138, 242] [9, 255, 191]
[0, 127, 127] [12, 138, 242] [5, 255, 255]
[10, 191, 163] [12, 138, 242] [13, 255, 255]
[27, 191, 163] [12, 138, 242] [30, 255, 255]
[37, 191, 163] [12, 138, 242] [72, 255, 255]
[90, 191, 163] [12, 138, 242] [122, 255, 255]
[135, 191, 163] [12, 138, 242] [150, 255, 255]
[0, 0, 76] [12, 138, 242] [179, 25, 190]
[0, 0, 191] [12, 138, 242] [179, 25, 255]
[10, 115, 127] [12, 138, 242] [15, 165, 255]
[0, 0, 0] [13, 137, 240] [179, 255, 51]
[5, 140, 76] [13, 137, 240] [9, 255, 191]
[0, 127, 127] [13, 137, 240] [5, 255, 255]
[10, 191, 163] [13, 137, 240] [13, 255, 255]
[27, 191, 163] [13, 137, 240] [30, 255, 255]
[37, 191, 163] [13, 137, 240] [72, 255, 255]
[90, 191, 163] [13, 137, 240] [122, 255, 255]
[135, 191, 163] [13, 137, 240] [150, 255, 255]
[0, 0, 76] [13, 137, 240] [179, 25, 190]
[0, 0, 191] [13, 137, 240] [179, 25, 255]
[10, 115, 127] [13, 137, 240] [15, 165, 255]
[0, 0, 0] [13, 131, 240] [179, 255, 51]
[5, 140, 76] [13, 131, 240] [9, 255, 191]
[0, 127, 127] [13, 131, 240] [5, 255, 255]
[10, 191, 163] [13, 131, 240] [13, 255, 255]
[27, 191, 163] [13, 131, 240] [30, 255, 255]
[37, 191, 163] [13, 131, 240] [72, 255, 255]
[90, 191, 163] [13, 131, 240] [122, 255, 255]
[135, 191, 163] [13, 131, 240] [150, 255, 255]
[0, 0, 76] [13, 131, 240] [179, 25, 190]
[0, 0, 191] [13, 131, 240] [179, 25, 255]
[10, 115, 127] [13, 131, 240] [15, 165, 255]
[0, 0, 0] [13, 120, 238] [179, 255, 51]
[5, 140, 76] [13, 120, 238] [9, 255, 191]
[0, 127, 127] [13, 120, 238] [5, 255, 255]
[10, 191, 163] [13, 120, 238] [13, 255, 255]
[27, 191, 163] [13, 120, 238] [30, 255, 255]
[37, 191, 163] [13, 120, 238] [72, 255, 255]
[90, 191, 163] [13, 120, 238] [122, 255, 255]
[135, 191, 163] [13, 120, 238] [150, 255, 255]
[0, 0, 76] [13, 120, 238] [179, 25, 190]
[0, 0, 191] [13, 120, 238] [179, 25, 255]
[10, 115, 127] [13, 120, 238] [15, 165, 255]
[0, 0, 0] [14, 121, 234] [179, 255, 51]
[5, 140, 76] [14, 121, 234] [9, 255, 191]
[0, 127, 127] [14, 121, 234] [5, 255, 255]
[10, 191, 163] [14, 121, 234] [13, 255, 255]
[27, 191, 163] [14, 121, 234] [30, 255, 255]
[37, 191, 163] [14, 121, 234] [72, 255, 255]
[90, 191, 163] [14, 121, 234] [122, 255, 255]
[135, 191, 163] [14, 121, 234] [150, 255, 255]
[0, 0, 76] [14, 121, 234] [179, 25, 190]
[0, 0, 191] [14, 121, 234] [179, 25, 255]
[10, 115, 127] [14, 121, 234] [15, 165, 255]
[0, 0, 0] [13, 121, 226] [179, 255, 51]
[5, 140, 76] [13, 121, 226] [9, 255, 191]
[0, 127, 127] [13, 121, 226] [5, 255, 255]
[10, 191, 163] [13, 121, 226] [13, 255, 255]
[27, 191, 163] [13, 121, 226] [30, 255, 255]
[37, 191, 163] [13, 121, 226] [72, 255, 255]
[90, 191, 163] [13, 121, 226] [122, 255, 255]
[135, 191, 163] [13, 121, 226] [150, 255, 255]
[0, 0, 76] [13, 121, 226] [179, 25, 190]
[0, 0, 191] [13, 121, 226] [179, 25, 255]
[10, 115, 127] [13, 121, 226] [15, 165, 255]
[0, 0, 0] [13, 125, 190] [179, 255, 51]
[5, 140, 76] [13, 125, 190] [9, 255, 191]
[0, 127, 127] [13, 125, 190] [5, 255, 255]
[10, 191, 163] [13, 125, 190] [13, 255, 255]
[27, 191, 163] [13, 125, 190] [30, 255, 255]
[37, 191, 163] [13, 125, 190] [72, 255, 255]
[90, 191, 163] [13, 125, 190] [122, 255, 255]
[135, 191, 163] [13, 125, 190] [150, 255, 255]
[0, 0, 76] [13, 125, 190] [179, 25, 190]
[0, 0, 191] [13, 125, 190] [179, 25, 255]
[10, 115, 127] [13, 125, 190] [15, 165, 255]
[0, 0, 0] [12, 170, 126] [179, 255, 51]
[5, 140, 76] [12, 170, 126] [9, 255, 191]
[0, 127, 127] [12, 170, 126] [5, 255, 255]
[10, 191, 163] [12, 170, 126] [13, 255, 255]
[27, 191, 163] [12, 170, 126] [30, 255, 255]
[37, 191, 163] [12, 170, 126] [72, 255, 255]
[90, 191, 163] [12, 170, 126] [122, 255, 255]
[135, 191, 163] [12, 170, 126] [150, 255, 255]
[0, 0, 76] [12, 170, 126] [179, 25, 190]
[0, 0, 191] [12, 170, 126] [179, 25, 255]
[10, 115, 127] [12, 170, 126] [15, 165, 255]
[0, 0, 0] [11, 213, 80] [179, 255, 51]
[5, 140, 76] [11, 213, 80] [9, 255, 191]
[0, 127, 127] [11, 213, 80] [5, 255, 255]
[10, 191, 163] [11, 213, 80] [13, 255, 255]
[27, 191, 163] [11, 213, 80] [30, 255, 255]
[37, 191, 163] [11, 213, 80] [72, 255, 255]
[90, 191, 163] [11, 213, 80] [122, 255, 255]
[135, 191, 163] [11, 213, 80] [150, 255, 255]
[0, 0, 76] [11, 213, 80] [179, 25, 190]
[0, 0, 191] [11, 213, 80] [179, 25, 255]
[10, 115, 127] [11, 213, 80] [15, 165, 255]
[0, 0, 0] [10, 211, 69] [179, 255, 51]
[5, 140, 76] [10, 211, 69] [9, 255, 191]
[0, 127, 127] [10, 211, 69] [5, 255, 255]
[10, 191, 163] [10, 211, 69] [13, 255, 255]
[27, 191, 163] [10, 211, 69] [30, 255, 255]
[37, 191, 163] [10, 211, 69] [72, 255, 255]
[90, 191, 163] [10, 211, 69] [122, 255, 255]
[135, 191, 163] [10, 211, 69] [150, 255, 255]
[0, 0, 76] [10, 211, 69] [179, 25, 190]
[0, 0, 191] [10, 211, 69] [179, 25, 255]
[10, 115, 127] [10, 211, 69] [15, 165, 255]
[0, 0, 0] [9, 195, 68] [179, 255, 51]
[5, 140, 76] [9, 195, 68] [9, 255, 191]
[0, 127, 127] [9, 195, 68] [5, 255, 255]
[10, 191, 163] [9, 195, 68] [13, 255, 255]
[27, 191, 163] [9, 195, 68] [30, 255, 255]
[37, 191, 163] [9, 195, 68] [72, 255, 255]
[90, 191, 163] [9, 195, 68] [122, 255, 255]
[135, 191, 163] [9, 195, 68] [150, 255, 255]
[0, 0, 76] [9, 195, 68] [179, 25, 190]
[0, 0, 191] [9, 195, 68] [179, 25, 255]
[10, 115, 127] [9, 195, 68] [15, 165, 255]
[0, 0, 0] [9, 201, 57] [179, 255, 51]
[5, 140, 76] [9, 201, 57] [9, 255, 191]
[0, 127, 127] [9, 201, 57] [5, 255, 255]
[10, 191, 163] [9, 201, 57] [13, 255, 255]
[27, 191, 163] [9, 201, 57] [30, 255, 255]
[37, 191, 163] [9, 201, 57] [72, 255, 255]
[90, 191, 163] [9, 201, 57] [122, 255, 255]
[135, 191, 163] [9, 201, 57] [150, 255, 255]
[0, 0, 76] [9, 201, 57] [179, 25, 190]
[0, 0, 191] [9, 201, 57] [179, 25, 255]
[10, 115, 127] [9, 201, 57] [15, 165, 255]
[0, 0, 0] [10, 229, 68] [179, 255, 51]
[5, 140, 76] [10, 229, 68] [9, 255, 191]
[0, 127, 127] [10, 229, 68] [5, 255, 255]
[10, 191, 163] [10, 229, 68] [13, 255, 255]
[27, 191, 163] [10, 229, 68] [30, 255, 255]
[37, 191, 163] [10, 229, 68] [72, 255, 255]
[90, 191, 163] [10, 229, 68] [122, 255, 255]
[135, 191, 163] [10, 229, 68] [150, 255, 255]
[0, 0, 76] [10, 229, 68] [179, 25, 190]
[0, 0, 191] [10, 229, 68] [179, 25, 255]
[10, 115, 127] [10, 229, 68] [15, 165, 255]
[0, 0, 0] [11, 222, 88] [179, 255, 51]
[5, 140, 76] [11, 222, 88] [9, 255, 191]
[0, 127, 127] [11, 222, 88] [5, 255, 255]
[10, 191, 163] [11, 222, 88] [13, 255, 255]
[27, 191, 163] [11, 222, 88] [30, 255, 255]
[37, 191, 163] [11, 222, 88] [72, 255, 255]
[90, 191, 163] [11, 222, 88] [122, 255, 255]
[135, 191, 163] [11, 222, 88] [150, 255, 255]
[0, 0, 76] [11, 222, 88] [179, 25, 190]
[0, 0, 191] [11, 222, 88] [179, 25, 255]
[10, 115, 127] [11, 222, 88] [15, 165, 255]
[0, 0, 0] [12, 172, 137] [179, 255, 51]
[5, 140, 76] [12, 172, 137] [9, 255, 191]
[0, 127, 127] [12, 172, 137] [5, 255, 255]
[10, 191, 163] [12, 172, 137] [13, 255, 255]
[27, 191, 163] [12, 172, 137] [30, 255, 255]
[37, 191, 163] [12, 172, 137] [72, 255, 255]
[90, 191, 163] [12, 172, 137] [122, 255, 255]
[135, 191, 163] [12, 172, 137] [150, 255, 255]
[0, 0, 76] [12, 172, 137] [179, 25, 190]
[0, 0, 191] [12, 172, 137] [179, 25, 255]
[10, 115, 127] [12, 172, 137] [15, 165, 255]
[0, 0, 0] [12, 138, 184] [179, 255, 51]
[5, 140, 76] [12, 138, 184] [9, 255, 191]
[0, 127, 127] [12, 138, 184] [5, 255, 255]
[10, 191, 163] [12, 138, 184] [13, 255, 255]
[27, 191, 163] [12, 138, 184] [30, 255, 255]
[37, 191, 163] [12, 138, 184] [72, 255, 255]
[90, 191, 163] [12, 138, 184] [122, 255, 255]
[135, 191, 163] [12, 138, 184] [150, 255, 255]
[0, 0, 76] [12, 138, 184] [179, 25, 190]
[0, 0, 191] [12, 138, 184] [179, 25, 255]
[10, 115, 127] [12, 138, 184] [15, 165, 255]
[0, 0, 0] [12, 126, 229] [179, 255, 51]
[5, 140, 76] [12, 126, 229] [9, 255, 191]
[0, 127, 127] [12, 126, 229] [5, 255, 255]
[10, 191, 163] [12, 126, 229] [13, 255, 255]
[27, 191, 163] [12, 126, 229] [30, 255, 255]
[37, 191, 163] [12, 126, 229] [72, 255, 255]
[90, 191, 163] [12, 126, 229] [122, 255, 255]
[135, 191, 163] [12, 126, 229] [150, 255, 255]
[0, 0, 76] [12, 126, 229] [179, 25, 190]
[0, 0, 191] [12, 126, 229] [179, 25, 255]
[10, 115, 127] [12, 126, 229] [15, 165, 255]
[0, 0, 0] [12, 128, 238] [179, 255, 51]
[5, 140, 76] [12, 128, 238] [9, 255, 191]
[0, 127, 127] [12, 128, 238] [5, 255, 255]
[10, 191, 163] [12, 128, 238] [13, 255, 255]
[27, 191, 163] [12, 128, 238] [30, 255, 255]
[37, 191, 163] [12, 128, 238] [72, 255, 255]
[90, 191, 163] [12, 128, 238] [122, 255, 255]
[135, 191, 163] [12, 128, 238] [150, 255, 255]
[0, 0, 76] [12, 128, 238] [179, 25, 190]
[0, 0, 191] [12, 128, 238] [179, 25, 255]
[10, 115, 127] [12, 128, 238] [15, 165, 255]
[0, 0, 0] [13, 135, 240] [179, 255, 51]
[5, 140, 76] [13, 135, 240] [9, 255, 191]
[0, 127, 127] [13, 135, 240] [5, 255, 255]
[10, 191, 163] [13, 135, 240] [13, 255, 255]
[27, 191, 163] [13, 135, 240] [30, 255, 255]
[37, 191, 163] [13, 135, 240] [72, 255, 255]
[90, 191, 163] [13, 135, 240] [122, 255, 255]
[135, 191, 163] [13, 135, 240] [150, 255, 255]
[0, 0, 76] [13, 135, 240] [179, 25, 190]
[0, 0, 191] [13, 135, 240] [179, 25, 255]
[10, 115, 127] [13, 135, 240] [15, 165, 255]
[0, 0, 0] [13, 140, 240] [179, 255, 51]
[5, 140, 76] [13, 140, 240] [9, 255, 191]
[0, 127, 127] [13, 140, 240] [5, 255, 255]
[10, 191, 163] [13, 140, 240] [13, 255, 255]
[27, 191, 163] [13, 140, 240] [30, 255, 255]
[37, 191, 163] [13, 140, 240] [72, 255, 255]
[90, 191, 163] [13, 140, 240] [122, 255, 255]
[135, 191, 163] [13, 140, 240] [150, 255, 255]
[0, 0, 76] [13, 140, 240] [179, 25, 190]
[0, 0, 191] [13, 140, 240] [179, 25, 255]
[10, 115, 127] [13, 140, 240] [15, 165, 255]
[0, 0, 0] [13, 141, 240] [179, 255, 51]
[5, 140, 76] [13, 141, 240] [9, 255, 191]
[0, 127, 127] [13, 141, 240] [5, 255, 255]
[10, 191, 163] [13, 141, 240] [13, 255, 255]
[27, 191, 163] [13, 141, 240] [30, 255, 255]
[37, 191, 163] [13, 141, 240] [72, 255, 255]
[90, 191, 163] [13, 141, 240] [122, 255, 255]
[135, 191, 163] [13, 141, 240] [150, 255, 255]
[0, 0, 76] [13, 141, 240] [179, 25, 190]
[0, 0, 191] [13, 141, 240] [179, 25, 255]
[10, 115, 127] [13, 141, 240] [15, 165, 255]
[0, 0, 0] [12, 143, 241] [179, 255, 51]
[5, 140, 76] [12, 143, 241] [9, 255, 191]
[0, 127, 127] [12, 143, 241] [5, 255, 255]
[10, 191, 163] [12, 143, 241] [13, 255, 255]
[27, 191, 163] [12, 143, 241] [30, 255, 255]
[37, 191, 163] [12, 143, 241] [72, 255, 255]
[90, 191, 163] [12, 143, 241] [122, 255, 255]
[135, 191, 163] [12, 143, 241] [150, 255, 255]
[0, 0, 76] [12, 143, 241] [179, 25, 190]
[0, 0, 191] [12, 143, 241] [179, 25, 255]
[10, 115, 127] [12, 143, 241] [15, 165, 255]
[0, 0, 0] [13, 144, 241] [179, 255, 51]
[5, 140, 76] [13, 144, 241] [9, 255, 191]
[0, 127, 127] [13, 144, 241] [5, 255, 255]
[10, 191, 163] [13, 144, 241] [13, 255, 255]
[27, 191, 163] [13, 144, 241] [30, 255, 255]
[37, 191, 163] [13, 144, 241] [72, 255, 255]
[90, 191, 163] [13, 144, 241] [122, 255, 255]
[135, 191, 163] [13, 144, 241] [150, 255, 255]
[0, 0, 76] [13, 144, 241] [179, 25, 190]
[0, 0, 191] [13, 144, 241] [179, 25, 255]
[10, 115, 127] [13, 144, 241] [15, 165, 255]
[0, 0, 0] [12, 147, 243] [179, 255, 51]
[5, 140, 76] [12, 147, 243] [9, 255, 191]
[0, 127, 127] [12, 147, 243] [5, 255, 255]
[10, 191, 163] [12, 147, 243] [13, 255, 255]
[27, 191, 163] [12, 147, 243] [30, 255, 255]
[37, 191, 163] [12, 147, 243] [72, 255, 255]
[90, 191, 163] [12, 147, 243] [122, 255, 255]
[135, 191, 163] [12, 147, 243] [150, 255, 255]
[0, 0, 76] [12, 147, 243] [179, 25, 190]
[0, 0, 191] [12, 147, 243] [179, 25, 255]
[10, 115, 127] [12, 147, 243] [15, 165, 255]
[0, 0, 0] [13, 149, 244] [179, 255, 51]
[5, 140, 76] [13, 149, 244] [9, 255, 191]
[0, 127, 127] [13, 149, 244] [5, 255, 255]
[10, 191, 163] [13, 149, 244] [13, 255, 255]
[27, 191, 163] [13, 149, 244] [30, 255, 255]
[37, 191, 163] [13, 149, 244] [72, 255, 255]
[90, 191, 163] [13, 149, 244] [122, 255, 255]
[135, 191, 163] [13, 149, 244] [150, 255, 255]
[0, 0, 76] [13, 149, 244] [179, 25, 190]
[0, 0, 191] [13, 149, 244] [179, 25, 255]
[10, 115, 127] [13, 149, 244] [15, 165, 255]
[0, 0, 0] [12, 149, 245] [179, 255, 51]
[5, 140, 76] [12, 149, 245] [9, 255, 191]
[0, 127, 127] [12, 149, 245] [5, 255, 255]
[10, 191, 163] [12, 149, 245] [13, 255, 255]
[27, 191, 163] [12, 149, 245] [30, 255, 255]
[37, 191, 163] [12, 149, 245] [72, 255, 255]
[90, 191, 163] [12, 149, 245] [122, 255, 255]
[135, 191, 163] [12, 149, 245] [150, 255, 255]
[0, 0, 76] [12, 149, 245] [179, 25, 190]
[0, 0, 191] [12, 149, 245] [179, 25, 255]
[10, 115, 127] [12, 149, 245] [15, 165, 255]
[0, 0, 0] [12, 149, 248] [179, 255, 51]
[5, 140, 76] [12, 149, 248] [9, 255, 191]
[0, 127, 127] [12, 149, 248] [5, 255, 255]
[10, 191, 163] [12, 149, 248] [13, 255, 255]
[27, 191, 163] [12, 149, 248] [30, 255, 255]
[37, 191, 163] [12, 149, 248] [72, 255, 255]
[90, 191, 163] [12, 149, 248] [122, 255, 255]
[135, 191, 163] [12, 149, 248] [150, 255, 255]
[0, 0, 76] [12, 149, 248] [179, 25, 190]
[0, 0, 191] [12, 149, 248] [179, 25, 255]
[10, 115, 127] [12, 149, 248] [15, 165, 255]
[0, 0, 0] [12, 148, 253] [179, 255, 51]
[5, 140, 76] [12, 148, 253] [9, 255, 191]
[0, 127, 127] [12, 148, 253] [5, 255, 255]
[10, 191, 163] [12, 148, 253] [13, 255, 255]
[27, 191, 163] [12, 148, 253] [30, 255, 255]
[37, 191, 163] [12, 148, 253] [72, 255, 255]
[90, 191, 163] [12, 148, 253] [122, 255, 255]
[135, 191, 163] [12, 148, 253] [150, 255, 255]
[0, 0, 76] [12, 148, 253] [179, 25, 190]
[0, 0, 191] [12, 148, 253] [179, 25, 255]
[10, 115, 127] [12, 148, 253] [15, 165, 255]
[0, 0, 0] [11, 151, 252] [179, 255, 51]
[5, 140, 76] [11, 151, 252] [9, 255, 191]
[0, 127, 127] [11, 151, 252] [5, 255, 255]
[10, 191, 163] [11, 151, 252] [13, 255, 255]
[27, 191, 163] [11, 151, 252] [30, 255, 255]
[37, 191, 163] [11, 151, 252] [72, 255, 255]
[90, 191, 163] [11, 151, 252] [122, 255, 255]
[135, 191, 163] [11, 151, 252] [150, 255, 255]
[0, 0, 76] [11, 151, 252] [179, 25, 190]
[0, 0, 191] [11, 151, 252] [179, 25, 255]
[10, 115, 127] [11, 151, 252] [15, 165, 255]
[0, 0, 0] [10, 156, 254] [179, 255, 51]
[5, 140, 76] [10, 156, 254] [9, 255, 191]
[0, 127, 127] [10, 156, 254] [5, 255, 255]
[10, 191, 163] [10, 156, 254] [13, 255, 255]
[27, 191, 163] [10, 156, 254] [30, 255, 255]
[37, 191, 163] [10, 156, 254] [72, 255, 255]
[90, 191, 163] [10, 156, 254] [122, 255, 255]
[135, 191, 163] [10, 156, 254] [150, 255, 255]
[0, 0, 76] [10, 156, 254] [179, 25, 190]
[0, 0, 191] [10, 156, 254] [179, 25, 255]
[10, 115, 127] [10, 156, 254] [15, 165, 255]
[0, 0, 0] [8, 169, 241] [179, 255, 51]
[5, 140, 76] [8, 169, 241] [9, 255, 191]
[0, 127, 127] [8, 169, 241] [5, 255, 255]
[10, 191, 163] [8, 169, 241] [13, 255, 255]
[27, 191, 163] [8, 169, 241] [30, 255, 255]
[37, 191, 163] [8, 169, 241] [72, 255, 255]
[90, 191, 163] [8, 169, 241] [122, 255, 255]
[135, 191, 163] [8, 169, 241] [150, 255, 255]
[0, 0, 76] [8, 169, 241] [179, 25, 190]
[0, 0, 191] [8, 169, 241] [179, 25, 255]
[10, 115, 127] [8, 169, 241] [15, 165, 255]
[0, 0, 0] [6, 198, 221] [179, 255, 51]
[5, 140, 76] [6, 198, 221] [9, 255, 191]
[0, 127, 127] [6, 198, 221] [5, 255, 255]
[10, 191, 163] [6, 198, 221] [13, 255, 255]
[27, 191, 163] [6, 198, 221] [30, 255, 255]
[37, 191, 163] [6, 198, 221] [72, 255, 255]
[90, 191, 163] [6, 198, 221] [122, 255, 255]
[135, 191, 163] [6, 198, 221] [150, 255, 255]
[0, 0, 76] [6, 198, 221] [179, 25, 190]
[0, 0, 191] [6, 198, 221] [179, 25, 255]
[10, 115, 127] [6, 198, 221] [15, 165, 255]
[0, 0, 0] [5, 212, 214] [179, 255, 51]
[5, 140, 76] [5, 212, 214] [9, 255, 191]
[0, 127, 127] [5, 212, 214] [5, 255, 255]
[10, 191, 163] [5, 212, 214] [13, 255, 255]
[27, 191, 163] [5, 212, 214] [30, 255, 255]
[37, 191, 163] [5, 212, 214] [72, 255, 255]
[90, 191, 163] [5, 212, 214] [122, 255, 255]
[135, 191, 163] [5, 212, 214] [150, 255, 255]
[0, 0, 76] [5, 212, 214] [179, 25, 190]
[0, 0, 191] [5, 212, 214] [179, 25, 255]
[10, 115, 127] [5, 212, 214] [15, 165, 255]
[0, 0, 0] [4, 209, 222] [179, 255, 51]
[5, 140, 76] [4, 209, 222] [9, 255, 191]
[0, 127, 127] [4, 209, 222] [5, 255, 255]
[10, 191, 163] [4, 209, 222] [13, 255, 255]
[27, 191, 163] [4, 209, 222] [30, 255, 255]
[37, 191, 163] [4, 209, 222] [72, 255, 255]
[90, 191, 163] [4, 209, 222] [122, 255, 255]
[135, 191, 163] [4, 209, 222] [150, 255, 255]
[0, 0, 76] [4, 209, 222] [179, 25, 190]
[0, 0, 191] [4, 209, 222] [179, 25, 255]
[10, 115, 127] [4, 209, 222] [15, 165, 255]
[0, 0, 0] [4, 208, 231] [179, 255, 51]
[5, 140, 76] [4, 208, 231] [9, 255, 191]
[0, 127, 127] [4, 208, 231] [5, 255, 255]
[10, 191, 163] [4, 208, 231] [13, 255, 255]
[27, 191, 163] [4, 208, 231] [30, 255, 255]
[37, 191, 163] [4, 208, 231] [72, 255, 255]
[90, 191, 163] [4, 208, 231] [122, 255, 255]
[135, 191, 163] [4, 208, 231] [150, 255, 255]
[0, 0, 76] [4, 208, 231] [179, 25, 190]
[0, 0, 191] [4, 208, 231] [179, 25, 255]
[10, 115, 127] [4, 208, 231] [15, 165, 255]
[0, 0, 0] [3, 209, 225] [179, 255, 51]
[5, 140, 76] [3, 209, 225] [9, 255, 191]
[0, 127, 127] [3, 209, 225] [5, 255, 255]
[10, 191, 163] [3, 209, 225] [13, 255, 255]
[27, 191, 163] [3, 209, 225] [30, 255, 255]
[37, 191, 163] [3, 209, 225] [72, 255, 255]
[90, 191, 163] [3, 209, 225] [122, 255, 255]
[135, 191, 163] [3, 209, 225] [150, 255, 255]
[0, 0, 76] [3, 209, 225] [179, 25, 190]
[0, 0, 191] [3, 209, 225] [179, 25, 255]
[10, 115, 127] [3, 209, 225] [15, 165, 255]
[0, 0, 0] [4, 206, 225] [179, 255, 51]
[5, 140, 76] [4, 206, 225] [9, 255, 191]
[0, 127, 127] [4, 206, 225] [5, 255, 255]
[10, 191, 163] [4, 206, 225] [13, 255, 255]
[27, 191, 163] [4, 206, 225] [30, 255, 255]
[37, 191, 163] [4, 206, 225] [72, 255, 255]
[90, 191, 163] [4, 206, 225] [122, 255, 255]
[135, 191, 163] [4, 206, 225] [150, 255, 255]
[0, 0, 76] [4, 206, 225] [179, 25, 190]
[0, 0, 191] [4, 206, 225] [179, 25, 255]
[10, 115, 127] [4, 206, 225] [15, 165, 255]
[0, 0, 0] [4, 203, 225] [179, 255, 51]
[5, 140, 76] [4, 203, 225] [9, 255, 191]
[0, 127, 127] [4, 203, 225] [5, 255, 255]
[10, 191, 163] [4, 203, 225] [13, 255, 255]
